,Close/Last,10to50SMA,10to50EMA,MACDSIG,MACDSIGchanged,normMACDSIGindicator,RSIindicator,RSIdifIndicator,ATRindicator,BBWClsPctDifIndicator,normOBVSMAindicator,buyingPressureIndicator
240,21.286914825439453,-1,-1,1,0.0,0,0,1,0,1,-1,-1
241,22.022197723388672,-1,-1,1,0.0,0,1,1,0,0,-1,-1
242,21.816312789916992,-1,-1,1,0.0,0,0,0,0,0,-1,-1
243,21.375152587890625,-1,-1,1,0.0,0,0,0,0,1,-1,-1
244,21.798219680786133,-1,-1,1,0.0,0,0,1,0,0,-1,-1
245,21.973365783691406,-1,-1,1,0.0,0,0,0,0,0,1,-1
246,21.386499404907227,-1,-1,1,0.0,0,0,0,0,1,-1,-1
247,21.6116886138916,-1,-1,1,0.0,0,0,0,0,0,1,-1
248,21.607147216796875,-1,-1,1,0.0,0,0,0,0,0,-1,-1
249,21.443361282348636,-1,-1,1,0.0,0,0,0,0,0,-1,-1
250,21.31371116638184,-1,-1,1,0.0,0,-1,0,0,1,-1,-1
251,21.379682540893555,-1,-1,1,0.0,0,-1,1,0,0,-1,-1
252,21.98246955871582,-1,-1,1,0.0,0,0,1,0,0,-1,-1
253,22.319116592407227,-1,-1,1,0.0,0,2,1,0,2,1,-1
254,21.896032333374023,-1,-1,1,0.0,0,1,0,0,0,-1,-1
255,21.845985412597656,-1,-1,1,0.0,0,0,0,0,0,-1,-1
256,22.037057876586918,-1,-1,1,0.0,0,1,1,0,0,1,-1
257,21.53890609741211,-1,-1,1,0.0,0,1,0,0,0,-1,-1
258,21.85963630676269,-1,-1,1,0.0,0,1,0,0,0,1,-1
259,22.00976181030273,-1,-1,1,0.0,0,1,0,0,0,1,-1
260,22.043880462646484,-1,-1,1,0.0,0,2,1,0,0,1,-1
261,21.993837356567383,-1,-1,1,0.0,0,1,0,0,0,1,-1
262,22.86731338500977,-1,-1,1,0.0,0,2,1,0,2,1,-1
263,22.917354583740234,-1,-1,1,0.0,0,2,1,0,2,1,-1
264,23.08796119689941,-1,-1,1,0.0,0,2,1,0,2,1,-1
265,23.43143081665039,-1,-1,1,0.0,0,2,0,0,2,1,-1
266,23.172119140625,1,-1,1,0.0,0,2,0,0,2,1,-1
267,22.981050491333008,1,-1,1,0.0,0,1,0,0,2,1,-1
268,23.001523971557617,1,1,1,0.0,0,2,1,0,2,1,-1
269,23.01289749145508,1,1,1,0.0,0,2,0,0,2,1,-1
270,23.260835647583008,1,1,1,0.0,0,2,0,0,2,1,-1
271,23.319969177246094,1,1,1,0.0,0,2,1,0,2,1,-1
272,23.788558959960938,1,1,1,0.0,0,2,0,0,2,1,-1
273,24.104740142822266,1,1,1,0.0,0,2,0,0,2,1,-1
274,24.066070556640625,1,1,1,0.0,0,2,0,0,2,1,-1
275,24.09336471557617,1,1,1,0.0,0,2,0,0,2,1,-1
276,24.09108543395996,1,1,1,0.0,0,2,0,0,2,1,-1
277,24.27533721923828,1,1,1,0.0,0,2,0,0,2,1,-1
278,24.141138076782227,1,1,1,0.0,0,2,0,0,2,1,-1
279,24.036495208740234,1,1,1,0.0,0,2,0,0,0,1,-1
280,23.92731666564941,1,1,1,0.0,0,2,1,0,0,1,-1
281,24.49370765686035,1,1,1,0.0,0,2,1,0,2,1,-1
282,24.92134475708008,1,1,1,0.0,0,2,0,0,2,1,-1
283,24.791696548461918,1,1,1,0.0,0,2,0,0,2,1,-1
284,25.019153594970703,1,1,1,0.0,0,2,0,0,2,1,-1
285,25.27619361877441,1,1,1,0.0,0,2,0,0,2,1,-1
286,24.978214263916016,1,1,1,0.0,0,2,0,0,2,1,-1
287,25.23979759216309,1,1,1,0.0,0,2,0,0,2,1,-1
288,24.6893253326416,1,1,1,0.0,0,1,0,0,0,1,-1
289,24.716629028320312,1,1,-1,-2.0,0,1,0,0,0,1,-1
290,24.79851531982422,1,1,-1,0.0,0,2,0,0,0,1,-1
291,25.12151908874512,1,1,-1,0.0,0,2,0,0,2,1,-1
292,25.48546028137207,1,1,-1,0.0,0,2,1,0,2,1,-1
293,25.49911499023437,1,1,1,2.0,0,2,0,0,2,1,-1
294,24.987314224243164,1,1,-1,-2.0,0,2,0,0,0,1,-1
295,24.448211669921875,1,1,-1,0.0,0,0,0,0,0,1,-1
296,24.31856346130371,1,1,-1,0.0,0,0,0,0,0,1,-1
297,24.36859703063965,1,1,-1,0.0,0,0,0,0,0,1,-1
298,24.104740142822266,1,1,-1,0.0,0,-1,0,0,1,1,-1
299,24.038774490356445,1,1,-1,0.0,0,-1,0,0,1,-1,-1
300,23.902294158935547,1,1,-1,0.0,0,-1,0,0,1,-1,-1
301,23.73624420166016,1,1,-1,0.0,0,-1,0,0,1,-1,-1
302,22.250885009765625,1,-1,-1,0.0,0,-1,0,0,1,-1,-1
303,21.57075309753418,1,-1,-1,0.0,0,-1,0,0,1,-1,-1
304,21.32280540466309,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1
305,21.300058364868164,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1
306,21.650365829467773,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1
307,21.42517471313477,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1
308,21.33820152282715,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1
309,21.21920585632324,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1
310,21.23522186279297,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1
311,21.3794059753418,-1,-1,-1,0.0,0,-1,0,0,0,-1,-1
312,21.171146392822266,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1
313,20.674535751342773,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1
314,20.715730667114254,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1
315,21.48467063903809,-1,-1,-1,0.0,0,-1,1,0,0,-1,-1
316,21.39542007446289,-1,-1,-1,0.0,0,-1,1,0,0,-1,-1
317,21.640291213989254,-1,-1,1,2.0,0,1,1,0,0,-1,-1
318,21.55790138244629,-1,-1,1,0.0,0,1,0,0,0,-1,-1
319,21.791332244873047,-1,-1,1,0.0,0,1,1,0,0,-1,-1
320,22.0682430267334,-1,-1,1,0.0,0,1,0,0,0,-1,-1
321,22.4046573638916,-1,-1,1,0.0,0,2,1,0,2,-1,-1
322,22.798282623291016,-1,-1,1,0.0,0,2,1,0,2,1,-1
323,22.979082107543945,-1,-1,1,0.0,0,2,1,0,2,1,-1
324,22.965351104736328,-1,-1,1,0.0,0,2,0,0,2,1,-1
325,22.85320472717285,-1,-1,1,0.0,0,2,0,0,2,-1,-1
326,22.532819747924805,-1,-1,1,0.0,0,2,0,0,2,-1,-1
327,22.363466262817383,-1,-1,1,0.0,0,2,1,0,0,-1,-1
328,22.40923500061035,-1,-1,1,0.0,0,2,0,0,0,-1,-1
329,22.571725845336918,-1,-1,1,0.0,0,2,0,0,0,-1,-1
330,22.663257598876957,-1,-1,1,0.0,0,2,1,0,0,1,-1
331,22.64266586303711,-1,-1,1,0.0,0,2,0,0,0,-1,-1
332,22.805147171020508,-1,-1,1,0.0,0,2,1,0,0,1,-1
333,22.61749267578125,-1,-1,1,0.0,0,2,0,0,0,-1,-1
334,22.27650260925293,-1,-1,1,0.0,0,1,0,0,0,-1,-1
335,22.30396842956543,-1,-1,1,0.0,0,0,0,0,0,-1,-1
336,22.230731964111328,-1,-1,1,0.0,0,-1,0,0,0,-1,-1
337,22.324560165405277,-1,-1,-1,-2.0,0,-1,0,0,0,-1,-1
338,21.81650161743164,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1
339,21.763866424560547,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1
340,21.949243545532227,-1,-1,-1,0.0,0,-1,1,0,1,-1,-1
341,21.86685943603516,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1
342,21.99272346496582,-1,-1,-1,0.0,0,0,0,0,1,-1,-1
343,21.374818801879883,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1
344,21.06358337402344,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1
345,21.41830062866211,-1,-1,-1,0.0,0,-1,1,0,1,-1,-1
346,21.60367584228516,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1
347,21.878293991088867,-1,-1,-1,0.0,0,-1,1,0,0,-1,-1
348,21.94466590881348,-1,-1,-1,0.0,0,0,1,0,0,1,-1
349,21.73869514465332,-1,-1,-1,0.0,0,0,0,0,0,-1,-1
350,21.862274169921875,-1,-1,1,2.0,0,0,1,0,0,1,-1
351,21.956104278564453,-1,-1,1,0.0,0,0,0,0,0,1,-1
352,22.125463485717773,-1,-1,1,0.0,0,1,1,0,0,1,-1
353,22.194114685058597,-1,-1,1,0.0,0,1,0,0,0,1,-1
354,22.29480743408203,-1,-1,1,0.0,0,1,0,0,2,1,-1
355,22.16894149780273,1,-1,1,0.0,0,1,0,0,0,1,-1
356,22.608341217041016,1,-1,1,0.0,0,1,1,0,2,1,-1
357,22.60604476928711,1,-1,1,0.0,0,2,1,0,2,1,-1
358,22.846342086791992,1,1,1,0.0,0,2,1,0,2,1,-1
359,22.85550117492676,1,1,1,0.0,0,2,0,0,2,1,-1
360,22.8760986328125,1,1,1,0.0,0,2,0,0,2,1,-1
361,22.754806518554688,1,1,1,0.0,0,2,0,0,2,1,-1
362,22.57858657836914,1,1,1,0.0,0,2,0,0,0,1,-1
363,22.27650260925293,1,1,1,0.0,0,2,0,0,0,1,-1
364,22.123159408569336,1,1,1,0.0,0,1,0,0,0,-1,-1
365,23.560361862182617,1,1,1,0.0,0,2,1,0,2,1,-1
